id,title,note,excerpt,url,tags,created,cover,highlights,favorite
901093364,IMPRS Physics of Light on LinkedIn: #degree #msc #stipends #phd #positions #nano_opics #quantum_optics #ai…,,"📢 Looking for an ambitious master‘s degree in Physics or PhD in Physics of Light?  Apply now! Applicaton Deadline: January 15, 2025  Your chance to get a…",https://www.linkedin.com/posts/imprs-physics-of-light_degree-msc-stipends-activity-7263143993876660224-0cIC?utm_source=share&utm_medium=member_android,,2024-11-15T13:30:05.999Z,https://media.licdn.com/dms/image/v2/D4E22AQEusXki93q8BA/feedshare-shrink_800/feedshare-shrink_800/0/1731668469531?e=2147483647&v=beta&t=Ql8SE5YJQXjT10OdqzQhSOcAIaH8dHlormgaWKUSWvU,,false
892720887,Clara Wanjura on LinkedIn: I am happy to announce that I will be leading a Minerva Fast Track Group…,,I am happy to announce that I will be leading a Minerva Fast Track Group at the Max Planck Institute for the Science of Light from December this year. I am…,https://www.linkedin.com/posts/clara-wanjura-679683282_i-am-happy-to-announce-that-i-will-be-leading-activity-7254826013375832065-qb4-?utm_source=share&utm_medium=member_android,,2024-11-04T14:58:36.897Z,https://static.licdn.com/aero-v1/sc/h/c45fy346jw096z9pbphyyhdz7,,false
892696597,European Center for Quantum Sciences on LinkedIn: #cesq,,"Three PhD students in Quantum Sciences wanted!   The Horison Europe MSCA ""Machine Learning for Quantum"" (MLQ) project co-ordinated by Prof. Shannon Whitlock…",https://www.linkedin.com/posts/european-center-for-quantum-sciences_cesq-activity-7259128785889804288-jKUl?utm_source=share&utm_medium=member_android,,2024-11-04T14:09:15.248Z,https://static.licdn.com/aero-v1/sc/h/c45fy346jw096z9pbphyyhdz7,,false
891992427,Quantum Group Universität Wien on LinkedIn: #hiring #university #research #quanta #openpositions #applynow #joboffer…,,"⚠️ We are #hiring ⚠️  As a pre-doctoral #university assistant, you will be actively involved in #research, teaching and administration.  You will be part of…",https://www.linkedin.com/feed/update/urn:li:activity:7250022587689291777?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7250022587689291777%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29,,2024-11-03T18:22:38.124Z,https://media.licdn.com/dms/image/v2/D4D22AQEhGNFrOC_TMQ/feedshare-shrink_800/feedshare-shrink_800/0/1728540081888?e=2147483647&v=beta&t=K1I4kfQ_TT6ve4FWJetVuKPljupaT27FRpeyg5cvS9s,,false
